,latitude,longitude,zip,po
29635,40.7476,-73.9732,10017,New York
29636,40.7313,-74.0068,10012,New York
29637,40.7999,-73.9638,10025,New York
29638,40.7568,-73.9982,10199,New York
29639,40.7446,-73.97399999999998,10017,New York
29640,40.7223,-73.992,10002,New York
29641,40.7486,-73.9903,10001,New York
29642,40.7634,-73.9638,10065,New York
29643,40.754,-73.9678,10171,New York
29644,40.7567,-73.9657,10022,New York
29645,40.7473,-73.9736,10017,New York
29646,40.7462,-73.9757,10017,New York
29647,40.7064,-74.0157,10280,New York
29648,40.7462,-73.9757,10017,New York
29649,40.7863,-73.971,10162,New York
29650,40.7334,-74.0047,10011,New York
29651,40.7721,-73.9885,10019,New York
29652,40.8489,-73.9333,10032,New York
29653,40.754,-73.9925,10119,New York
29654,40.6953,-73.929,11221,Brooklyn
29655,40.7539,-73.9677,10171,New York
29656,40.7598,-73.9933,10018,New York
29657,40.7716,-73.9506,10044,New York
29658,40.7838,-73.9535,10028,New York
29659,40.7634,-73.9216,11102,Astoria
29660,40.8012,-73.96600000000002,10025,New York
29661,40.7299,-73.9819,10009,New York
29662,40.7409,-73.9812,10016,New York
29663,40.7445,-73.9756,10017,New York
29664,40.7713,-73.9538,10044,New York
29665,40.7689,-73.9203,11102,Astoria
29666,40.7387,-74.0019,10011,New York
29667,40.7513,-73.9722,10017,New York
29668,40.677,-73.971,11217,Brooklyn
29669,40.7692,-73.9873,10019,New York
29670,40.7253,-73.9886,10003,New York
29671,40.7709,-73.9917,10019,New York
29672,40.7297,-73.9832,10009,New York
29673,40.7677,-73.9616,10021,New York
29674,40.8555,-73.9306,10034,New York
29675,40.7496,-73.9401,11101,Long Island City
29676,40.745,-73.9863,10001,New York
29677,40.8007,-73.961,10026,New York
29678,40.7593,-73.9962,10018,New York
29679,40.6715,-73.9262,11233,Brooklyn
29680,40.7473,-73.9463,11109,Long Island City
29681,40.799,-73.9639,10025,New York
29682,40.7142,-73.9381,11211,Brooklyn
29683,40.7301,-73.9942,10003,New York
29684,40.726,-73.9422,11222,Brooklyn
29685,40.7608,-73.9861,10018,New York
29686,40.796,-73.9742,10025,New York
29687,40.7291,-73.9895,10003,New York
29688,40.7806,-73.9507,10028,New York
29689,40.7258,-73.9889,10003,New York
29690,40.8155,-73.9399,10037,New York
29691,40.5795,-73.9578,11235,Brooklyn
29692,40.7944,-73.9665,10162,New York
29693,40.7679,-73.9598,10021,New York
29694,40.7797,-73.9477,10028,New York
29695,40.7746,-73.9914,10069,New York
29696,40.6697,-73.9548,11225,Brooklyn
29697,40.7352,-73.9832,10009,New York
29698,40.7626,-73.9619,10065,New York
29699,40.6777,-73.9678,11238,Brooklyn
29700,40.7043,-73.9293,11237,Brooklyn
29701,40.7658,-73.9781,10153,New York
29702,40.7513,-73.9722,10017,New York
29703,40.7351,-73.97800000000002,10009,New York
29704,40.7399,-73.9864,10003,New York
29705,40.7724,-73.9543,10044,New York
29706,40.8232,-73.9474,10030,New York
29707,40.7327,-73.9931,10003,New York
29708,40.737,-73.9555,11109,Long Island City
29709,40.7555,-73.9666,10154,New York
29710,40.6066,-73.9885,11204,Brooklyn
29711,40.702,-73.9223,11237,Brooklyn
29712,40.7988,-73.9624,10025,New York
29713,40.7677,-73.9616,10021,New York
29714,40.7763,-73.9289,11102,Astoria
29715,40.829,-73.9194,10456,Bronx
29716,40.7316,-73.9839,10009,New York
29717,40.7032,-73.9914,11201,Brooklyn
29718,40.7715,-73.993,10019,New York
29719,40.7239,-73.9892,10002,New York
29720,40.7616,-73.9996,10018,New York
29721,40.7619,-73.9609,10065,New York
29722,40.776,-73.9839,10069,New York
29723,40.784,-73.9492,10028,New York
29724,40.76300000000001,-73.9579,10065,New York
29725,40.7243,-73.995,10012,New York
29726,40.838,-73.9438,10032,New York
29727,40.7621,-73.9626,10065,New York
29728,40.7397,-73.9821,10016,New York
29729,40.8242,-73.9527,10031,New York
29730,40.7412,-73.9772,10016,New York
29731,40.5806,-73.957,11235,Brooklyn
29732,40.7621,-73.9626,10065,New York
29733,40.7053,-74.0161,10280,New York
29734,40.7321,-74.0048,10012,New York
29735,40.7588,-73.9918,10018,New York
29736,40.7461,-73.9947,10001,New York
29737,40.6884,-73.9157,11233,Brooklyn
29738,40.7471,-73.9416,11101,Long Island City
29739,40.7797,-73.9827,10023,New York
29740,40.7514,-73.9866,10001,New York
29741,40.7787,-73.9453,10028,New York
29742,40.7565,-73.9973,10199,New York
29743,40.7136,-74.0087,10007,New York
29744,40.7628,-73.985,10018,New York
29745,40.7594,-73.9712,10022,New York
29746,40.7488,-73.9734,10017,New York
29747,40.7447,-73.9741,10017,New York
29748,40.6931,-73.9338,11221,Brooklyn
29749,40.6988,-73.9939,11201,Brooklyn
29750,40.7755,-73.9531,10028,New York
29751,40.7535,-73.9648,10154,New York
29752,40.7947,-73.9667,10162,New York
29753,40.7595,-73.9887,10018,New York
29754,40.7075,-74.0017,10038,New York
29755,40.7692,-73.9527,10044,New York
29756,40.7717,-73.9804,10019,New York
29757,40.7544,-73.9952,10199,New York
29758,40.753,-73.9695,10017,New York
29759,40.7779,-73.9515,10028,New York
29760,40.6883,-73.9609,11238,Brooklyn
29761,40.7322,-74.0019,10012,New York
29762,40.764,-73.98,10103,New York
29763,40.6988,-73.9939,11201,Brooklyn
29764,40.8198,-73.9578,10027,New York
29765,40.7075,-74.0113,10271,New York
29766,40.7942,-73.9637,10162,New York
29767,40.7229,-74.00399999999998,10013,New York
29768,40.727,-73.9881,10003,New York
29769,40.7838,-73.9535,10028,New York
29770,40.8257,-73.9398,10039,New York
29771,40.6713,-73.9321,11213,Brooklyn
29772,40.8034,-73.9576,10026,New York
29773,40.755,-73.9636,10022,New York
29774,40.69,-73.9919,11201,Brooklyn
29775,40.7479,-73.9746,10017,New York
29776,40.708,-74.0149,10006,New York
29777,40.786,-73.952,10029,New York
29778,40.7593,-73.9962,10018,New York
29779,40.7062,-74.0099,10271,New York
29780,40.7221,-73.9806,10002,New York
29781,40.7572,-73.9649,10022,New York
29782,40.7716,-73.9506,10044,New York
29783,40.7779,-73.9515,10028,New York
29784,40.7406,-74.0038,10011,New York
29785,40.6616,-73.998,11215,Brooklyn
29786,40.6865,-73.9134,11233,Brooklyn
29787,40.7632,-73.9629,10065,New York
29788,40.7605,-73.9728,10022,New York
29789,40.73,-73.9864,10003,New York
29790,40.7656,-73.9857,10019,New York
29791,40.8198,-73.9578,10027,New York
29792,40.7587,-73.9838,10020,New York
29793,40.7456,-74.0053,10014,New York
29794,40.7237,-74.0107,10013,New York
29795,40.8666,-73.9217,10034,New York
29796,40.7808,-73.9471,10028,New York
29797,40.6554,-73.9551,11225,Brooklyn
29798,40.7683,-73.9248,11102,Astoria
29799,40.7348,-73.9865,10003,New York
29800,40.7084,-74.0057,10038,New York
29801,40.825,-73.9509,10031,New York
29802,40.7621,-73.9637,10065,New York
29803,40.7389,-74.0088,10014,New York
29804,40.708,-74.0149,10006,New York
29805,40.778,-73.9512,10028,New York
29806,40.7476,-74.0008,10199,New York
29807,40.7462,-73.9757,10017,New York
29808,40.7056,-74.0162,10280,New York
29809,40.7432,-73.9971,10011,New York
29810,40.7775,-73.9523,10028,New York
29811,40.7743,-73.9875,10069,New York
29812,40.7345,-73.9793,10009,New York
29813,40.7084,-74.0151,10006,New York
29814,40.7084,-74.0057,10038,New York
29815,40.8088,-73.9375,10037,New York
29816,40.7233,-73.9839,10002,New York
29817,40.7608,-73.9918,10018,New York
29818,40.7232,-73.9837,10002,New York
29819,40.8012,-73.9532,10026,New York
29820,40.5922,-73.9675,11223,Brooklyn
29821,40.7272,-73.9916,10003,New York
29822,40.7437,-73.9585,11109,Long Island City
29823,40.7797,-73.9446,10028,New York
29824,40.8209,-73.9551,10030,New York
29825,40.734,-73.9815,10009,New York
29826,40.7845,-73.9503,10028,New York
29827,40.7804,-73.9548,10028,New York
29828,40.7502,-73.9406,11106,Astoria
29829,40.7723,-73.95100000000002,10044,New York
29830,40.8262,-73.9443,10039,New York
29831,40.761,-74.0002,10018,New York
29832,40.7663,-73.9522,10044,New York
29833,40.7297,-73.9871,10003,New York
29834,40.8368,-73.9442,10032,New York
29835,40.6872,-73.9242,11221,Brooklyn
29836,40.7936,-73.9731,10162,New York
29837,40.7276,-73.9839,10009,New York
29838,40.7756,-73.9846,10069,New York
29839,40.7845,-73.9487,10028,New York
29840,40.7709,-73.9917,10019,New York
29841,40.7652,-73.9476,10044,New York
29842,40.7633,-73.9785,10103,New York
29843,40.7479,-74.0005,10199,New York
29844,40.7307,-73.9828,10009,New York
29845,40.7715,-73.993,10019,New York
29846,40.7487,-73.9425,11101,Long Island City
29847,40.7301,-73.9942,10003,New York
29848,40.7223,-73.992,10002,New York
29849,40.7767,-73.9817,10023,New York
29850,40.8787,-73.9061,10468,Bronx
29851,40.7522,-73.9934,10119,New York
29852,40.725,-74.0015,10012,New York
29853,40.7084,-74.0057,10038,New York
29854,40.7481,-73.9564,11109,Long Island City
29855,40.8746,-73.9047,10468,Bronx
29856,40.7507,-74.0024,10199,New York
29857,40.77,-73.9838,10019,New York
29858,40.7985,-73.9715,10025,New York
29859,40.7266,-73.9833,10009,New York
29860,40.7481,-73.9564,11109,Long Island City
29861,40.708,-73.9113,11237,Brooklyn
29862,40.8381,-73.9425,10032,New York
29863,40.7647,-73.9873,10018,New York
29864,40.7978,-73.9728,10025,New York
29865,40.7674,-73.9247,11102,Astoria
29866,40.799,-73.96340000000002,10025,New York
29867,40.6767,-73.9225,11233,Brooklyn
29868,40.7424,-74.0003,10011,New York
29869,40.7487,-73.9425,11101,Long Island City
29870,40.6807,-73.9654,11238,Brooklyn
29871,40.7342,-73.9902,10003,New York
29872,40.728,-73.8495,11375,Forest Hills
29873,40.708,-74.0149,10006,New York
29874,40.7364,-73.985,10003,New York
29875,40.7754,-73.9502,10028,New York
29876,40.7675,-73.9536,10044,New York
29877,40.7984,-73.9682,10025,New York
29878,40.7182,-74.0148,10282,New York
29879,40.7035,-73.9897,11201,Brooklyn
29880,40.7328,-74.0061,10014,New York
29881,40.8137,-73.9513,10027,New York
29882,40.7678,-73.9915,10019,New York
29883,40.7645,-73.984,10103,New York
29884,40.8646,-73.9256,10034,New York
29885,40.8383,-73.944,10032,New York
29886,40.7857,-73.9498,10029,New York
29887,40.7067,-74.0072,10005,New York
29888,40.6491,-73.9742,11218,Brooklyn
29889,40.7516,-73.9717,10017,New York
29890,40.7826,-73.9509,10028,New York
29891,40.7307,-73.9776,10009,New York
29892,40.7754,-73.9502,10028,New York
29893,40.7054,-74.0117,10006,New York
29894,40.7716,-73.9506,10044,New York
29895,40.7047,-74.0076,10005,New York
29896,40.7316,-73.9839,10009,New York
29897,40.761,-73.9992,10018,New York
29898,40.826,-73.9519,10031,New York
29899,40.78,-73.9494,10028,New York
29900,40.7976,-73.968,10025,New York
29901,40.7513,-73.9722,10017,New York
29902,40.7547,-73.9684,10154,New York
29903,40.7539,-73.9677,10171,New York
29904,40.7233,-73.9946,10012,New York
29905,40.7057,-74.0085,10005,New York
29906,40.7984,-73.9632,10025,New York
29907,40.7541,-73.9663,10154,New York
29908,40.7468,-73.9735,10017,New York
29909,40.7656,-73.9886,10019,New York
29910,40.7239,-73.9901,10002,New York
29911,40.7889,-73.9755,10162,New York
29912,40.7299,-73.9819,10009,New York
29913,40.7861,-73.9438,10029,New York
29914,40.7947,-73.9666,10162,New York
29915,40.7564,-73.9945,10199,New York
29916,40.7166,-74.0162,10282,New York
29917,40.7462,-73.9757,10017,New York
29918,40.8015,-73.9668,10025,New York
29919,40.7284,-73.9831,10009,New York
29920,40.7595,-73.9887,10018,New York
29921,40.735,-73.9968,10011,New York
29922,40.7062,-74.0099,10271,New York
29923,40.8031,-73.957,10026,New York
29924,40.7117,-73.9957,10038,New York
29925,40.6589,-74.0018,11218,Brooklyn
29926,40.7202,-73.9546,11222,Brooklyn
29927,40.7514,-73.9864,10001,New York
29928,40.7074,-74.0069,10271,New York
29929,40.7802,-73.9444,10028,New York
29930,40.7488,-73.977,10017,New York
29931,40.731,-74.0045,10012,New York
29932,40.7244,-73.9803,10009,New York
29933,40.7754,-73.9465,10028,New York
29934,40.7865,-73.973,10162,New York
29935,40.7709,-73.9917,10019,New York
29936,40.7176,-73.9531,11211,Brooklyn
29937,40.7782,-73.9779,10023,New York
29938,40.7479,-73.9739,10017,New York
29939,40.6258,-73.9415,11210,Brooklyn
29940,40.8311,-73.9485,10031,New York
29941,40.7593,-73.9625,10022,New York
29942,40.7498,-73.9894,10001,New York
29943,40.7704,-73.9586,10021,New York
29944,40.736,-74.0009,10011,New York
29945,40.8198,-73.9578,10027,New York
29946,40.7594,-73.9905,10018,New York
29947,40.7488,-73.9734,10017,New York
29948,40.7323,-73.9874,10003,New York
29949,40.774,-73.953,10044,New York
29950,40.7663,-73.9875,10019,New York
29951,40.7695,-73.9603,10021,New York
29952,40.7108,-73.9539,11211,Brooklyn
29953,40.6704,-73.934,11213,Brooklyn
29954,40.7733,-73.9902,10019,New York
29955,40.7972,-73.9336,10035,New York
29956,40.7843,-73.9703,10162,New York
29957,40.7824,-73.9521,10028,New York
29958,40.7573,-73.968,10152,New York
29959,40.7465,-73.9957,10119,New York
29960,40.7449,-73.9812,10017,New York
29961,40.7602,-73.9689,10022,New York
29962,40.7343,-73.982,10009,New York
29963,40.7073,-74.0046,10005,New York
29964,40.7304,-73.9845,10009,New York
29965,40.753,-73.9958,10199,New York
29966,40.7675,-73.9607,10021,New York
29967,40.7329,-74.0056,10014,New York
29968,40.7984,-73.9685,10025,New York
29969,40.7446,-73.97399999999998,10017,New York
29970,40.7802,-73.9478,10028,New York
29971,40.6758,-73.9611,11238,Brooklyn
29972,40.7075,-74.0017,10038,New York
29973,40.7474,-73.9566,11109,Long Island City
29974,40.747,-73.9847,10001,New York
29975,40.7383,-74.0015,10011,New York
29976,40.7255,-73.9843,10009,New York
29977,40.7061,-74.0111,10271,New York
29978,40.7239,-73.9901,10002,New York
29979,40.7608,-73.9861,10018,New York
29980,40.7369,-73.979,10009,New York
29981,40.7601,-73.9901,10018,New York
29982,40.7805,-73.9486,10028,New York
29983,40.7878,-73.9678,10162,New York
29984,40.7889,-73.9755,10162,New York
29985,40.754,-73.9678,10171,New York
29986,40.7585,-73.9663,10022,New York
29987,40.7756,-73.9835,10069,New York
29988,40.7322,-73.9852,10003,New York
29989,40.7413,-73.9779,10016,New York
29990,40.7316,-73.983,10009,New York
29991,40.7491,-73.9789,10017,New York
29992,40.7606,-73.9963,10018,New York
29993,40.7807,-73.979,10023,New York
29994,40.8622,-73.9262,10034,New York
29995,40.7563,-73.9969,10199,New York
29996,40.7094,-74.0096,10271,New York
29997,40.8468,-73.9356,10032,New York
29998,40.7344,-73.9823,10009,New York
29999,40.7058,-74.0086,10271,New York
30000,40.7673,-73.9922,10019,New York
30001,40.8554,-73.9303,10034,New York
30002,40.796,-73.9496,10026,New York
30003,40.76300000000001,-73.9599,10065,New York
30004,40.7366,-73.9934,10011,New York
30005,40.7383,-74.0006,10011,New York
30006,40.7111,-74.0055,10038,New York
30007,40.7683,-73.9594,10021,New York
30008,40.7081,-74.0065,10271,New York
30009,40.738,-73.9832,10009,New York
30010,40.7709,-73.9318,11102,Astoria
30011,40.7307,-73.9999,10012,New York
30012,40.7617,-73.9617,10065,New York
30013,40.7288,-74.003,10012,New York
30014,40.7766,-73.9452,10028,New York
30015,40.7319,-73.9817,10009,New York
30016,40.7067,-74.0072,10005,New York
30017,40.7878,-73.9434,10029,New York
30018,40.8015,-73.9668,10025,New York
30019,40.7396,-73.9885,10011,New York
30020,40.7456,-74.0053,10014,New York
30021,40.7454,-73.9845,10001,New York
30022,40.7411,-73.9164,11104,Sunnyside
30023,40.7056,-74.0162,10280,New York
30024,40.7193,-73.9848,10002,New York
30025,40.7842,-73.94800000000002,10028,New York
30026,40.7845,-73.9503,10028,New York
30027,40.7087,-74.0058,10038,New York
30028,40.7635,-73.9848,10018,New York
30029,40.725,-73.9517,11222,Brooklyn
30030,40.6852,-73.913,11233,Brooklyn
30031,40.7727,-73.9569,10021,New York
30032,40.7083,-74.0149,10006,New York
30033,40.7084,-74.0057,10038,New York
30034,40.7628,-73.9849,10018,New York
30035,40.7081,-74.0013,10038,New York
30036,40.7677,-73.9916,10019,New York
30037,40.759,-73.9691,10022,New York
30038,40.7606,-73.9953,10018,New York
30039,40.7647,-73.9918,10018,New York
30040,40.7516,-73.969,10017,New York
30041,40.7113,-74.0176,10280,New York
30042,40.7488,-73.9868,10001,New York
30043,40.7424,-73.9999,10011,New York
30044,40.6592,-73.7001,11581,Valley Stream
30045,40.7047,-74.0076,10005,New York
30046,40.7434,-73.9773,10016,New York
30047,40.7711,-73.9817,10019,New York
30048,40.8266,-73.9494,10031,New York
30049,40.7854,-73.977,10023,New York
30050,40.7477,-74.0008,10199,New York
30051,40.7028,-74.0127,10006,New York
30052,40.7777,-73.9532,10028,New York
30053,40.7328,-74.0054,10014,New York
30054,40.7133,-73.9596,11211,Brooklyn
30055,40.7413,-73.9779,10016,New York
30056,40.7436,-73.9727,10016,New York
30057,40.7399,-74.0036,10011,New York
30058,40.758,-73.9543,10065,New York
30059,40.8294,-73.9404,10039,New York
30060,40.7549,-73.9962,10199,New York
30061,40.7613,-73.9998,10018,New York
30062,40.7436,-73.9727,10016,New York
30063,40.7831,-73.9712,10023,New York
30064,40.7745,-73.9532,10044,New York
30065,40.7472,-73.956,11109,Long Island City
30066,40.7266,-73.8581,11374,Rego Park
30067,40.7618,-73.9497,11106,Astoria
30068,40.7274,-73.9805,10009,New York
30069,40.7472,-74.0037,10199,New York
30070,40.7182,-74.0148,10282,New York
30071,40.7083,-74.0061,10038,New York
30072,40.7802,-73.9504,10028,New York
30073,40.7844,-73.9497,10028,New York
30074,40.7586,-73.9838,10020,New York
30075,40.7548,-73.9944,10199,New York
30076,40.7496,-73.9401,11101,Long Island City
30077,40.7387,-74.0085,10014,New York
30078,40.708,-74.0149,10006,New York
30079,40.7258,-73.9873,10003,New York
30080,40.7284,-73.9858,10003,New York
30081,40.7473,-73.9775,10017,New York
30082,40.7538,-73.97399999999998,10167,New York
30083,40.7255,-73.9884,10003,New York
30084,40.7838,-73.9535,10028,New York
30085,40.6117,-74.012,11228,Brooklyn
30086,40.7174,-73.9617,11211,Brooklyn
30087,40.7518,-73.9944,10199,New York
30088,40.764,-73.9591,10065,New York
30089,40.7081,-74.0065,10271,New York
30090,40.6235,-74.0062,11228,Brooklyn
30091,40.8444,-73.9366,10032,New York
30092,40.715,-74.0115,10282,New York
30093,40.7814,-73.9507,10028,New York
30094,40.7613,-73.9998,10018,New York
30095,40.7586,-73.9838,10020,New York
30096,40.7568,-73.9982,10199,New York
30097,40.7731,-73.94800000000002,10044,New York
30098,40.7391,-73.9821,10016,New York
30099,40.7292,-73.98,10009,New York
30100,40.758,-73.9072,11103,Astoria
30101,40.7664,-73.9863,10019,New York
30102,40.7993,-73.9604,10026,New York
30103,40.7688,-73.9576,10021,New York
30104,40.7682,-73.987,10019,New York
30105,40.6975,-73.9942,11201,Brooklyn
30106,40.7113,-74.0176,10280,New York
30107,40.7518,-73.9398,11106,Astoria
30108,40.7185,-73.9827,10002,New York
30109,40.7333,-73.9872,10003,New York
30110,40.7325,-73.9946,10003,New York
30111,40.7031,-73.8309,11351,Flushing
30112,40.7834,-73.9774,10023,New York
30113,40.7633,-73.9849,10018,New York
30114,40.7892,-73.9705,10162,New York
30115,40.866,-73.9198,10034,New York
30116,40.7844,-73.9497,10028,New York
30117,40.6382,-74.0816,10301,Staten Island
30118,40.8305,-73.9481,10031,New York
30119,40.77,-73.9838,10019,New York
30120,40.8088,-73.9448,10037,New York
30121,40.7643,-73.964,10065,New York
30122,40.7083,-74.0106,10271,New York
30123,40.7334,-74.0047,10011,New York
30124,40.7291,-73.9895,10003,New York
